Parameter0,Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,pH_Drain,EC_Drain,water
-4.0844486107008535,3.1568870808999043,0.132849748023055,-0.20329180770861263,0.03287832925777238,-0.10759667861258394,8.378336977501158e-16,-1.17094818821535e-15,5.831563087493483e-17,-0.23553113753046914,-0.13400710780883654,3.2718
-4.063257340542112,3.1563380478003364,0.18013271439629536,-0.18874699837206993,0.013013994731495785,-0.022300888955260344,8.87670078327351e-16,-2.2610562045677993e-15,2.1752034430213572e-16,0.1079492015122122,-0.20377407762871128,4.1328
-4.055206378960611,3.169857332751132,0.20380340518036275,-0.19702211502703654,0.013273234199717585,-0.08199676303992763,8.688671385954909e-16,-3.510947192493319e-16,8.991963793244898e-17,0.13710021431839664,-0.20838274424262876,4.1328
-4.032272631440624,3.1677844124413577,0.2564946951924767,-0.1825525309293884,-0.003245146375275197,-0.0038584440027648287,8.91799989573373e-16,5.753728652335998e-16,5.3549741323710904e-17,0.07176740862609071,-0.1929174828456683,3.9606
-4.775767182791978,4.191121465811156,1.0254963769940293,-0.1345625226990912,0.016098647223157455,-0.04094395800604513,8.918702766941022e-16,1.3661340380516689e-16,2.4491866119260315e-17,-0.006516834321357687,-0.17080150327102347,3.9606
-4.208323833492092,3.1317712931181925,0.33596026717596056,-0.20936180378722605,0.01915110107261183,-0.020912487660926772,9.007005588310583e-16,9.339783082841356e-16,6.462549811920441e-17,-0.08784363714191966,-0.16201506158842655,4.305
-4.188831322120727,3.1320735959191413,0.3893928307485505,-0.22994865949619653,0.00492571400722744,0.007180183090151225,9.291220810723556e-16,5.318014057457569e-16,-5.847738990548383e-18,-0.13740858180857304,-0.11161947919349233,4.305
-4.206567993657994,3.4432948872812794,0.604096388569054,-0.23508457122323537,0.008315467191165436,-0.04010720178878042,8.957438673138353e-16,5.908171812541446e-16,4.6021041757916775e-17,-0.27175404609318354,-0.0331222709038217,4.1328
-4.16956527958444,3.212828216821804,0.5127962429586169,-0.2787074156663457,0.021629761924148012,-0.028908181626058804,8.883910896823253e-16,-5.349311208903091e-16,2.2057496805809599e-16,-0.2848082726734194,-0.053645825019142675,3.2718
-4.216645979297903,3.5452255705416538,0.6657924652990682,-0.26827193426341905,0.01643747009675343,-0.09669903818510711,8.641600732511276e-16,-9.655718665467642e-16,1.858151348234862e-17,-0.4876935649278903,-0.06551407834623309,3.0996
-4.234115486234078,3.731610136952024,0.7878651164013989,-0.2999622112326577,0.018759853586496837,-0.04003921455877447,8.542551560905791e-16,-1.2117669562881753e-15,1.633448892424498e-16,-0.343162297180548,-0.07217912274855193,nan
-4.282877332748492,4.056674921434101,0.9393709919300252,-0.2558655744518594,0.0009866538607438999,-0.05046356092822017,9.05189523992416e-16,5.120011137225653e-16,2.5017816957850138e-17,-0.42541341251384823,-0.060448481300296446,3.2718
-4.359752516521314,4.401954786523332,1.1345522886882322,-0.26835488283064857,0.010330816913083045,-0.04691874205348128,8.68674707341058e-16,-2.1679787288250986e-16,-1.1540594407345226e-17,-0.7645048389772168,-0.09095541696198302,2.0664
-4.377301202996556,4.435874502191025,1.1516989287611843,-0.256751770247367,0.010464781333510347,-0.011049885583200041,8.854686229639547e-16,-1.417689550472702e-15,-6.6373325472371286e-18,-0.20658570320638345,-0.19223367660976698,3.6162
-4.780056779114022,4.361605241322544,1.2863124916847386,-0.21434853258297717,0.041295815072074415,-0.08528306419120066,9.316024090866288e-16,1.165961103860639e-15,4.526270117580336e-17,0.06615511899765261,-0.25511574812302407,3.444
-4.789331429438386,4.383368354609687,1.3380704174769091,-0.2038859341752501,0.05127997649126489,-0.07763132187632987,9.254451974886479e-16,1.0766881220760582e-15,3.848418101605498e-17,0.14758471107859458,-0.26074544048584736,2.7552
-4.792188822068029,4.394875053947115,1.410151992411785,-0.17108713465420444,0.04107796504301931,-0.04648248826810013,9.095760834319912e-16,-3.581304090133573e-16,-1.3369982050196529e-18,0.19227744827779805,-0.31794161634778645,3.0996
-4.808112532188613,4.408279005076576,1.4785127525613537,-0.1621241336380777,0.04070782032587216,-0.08584252351924232,8.611488043644738e-16,-1.631333002766551e-15,4.486379966338464e-17,0.3730630662846803,-0.3860974263140198,3.0996
-4.818090349154583,4.4086132068155806,1.5707939102042205,-0.18269175320576297,0.05819685154778441,-0.010782731049707572,8.54560288840541e-16,-1.0982743398409384e-15,1.5972542863735165e-17,0.4511417308533814,-0.46229966848808235,2.4108
-4.83796595755136,4.416958342751882,1.6562000434539559,-0.1694849457596407,0.06068246582474782,-0.04503271898383758,8.689744480771651e-16,-2.0841565548400636e-16,-8.65309783619421e-18,0.39440210120707,-0.46673035815005726,3.444
-4.849033863004439,4.406686518746439,1.769318122823874,-0.1589916280345864,0.07013025364651983,-0.023804807343653058,8.838127071213247e-16,-1.147904921052862e-16,3.92329848493003e-18,0.3667102443805238,-0.4689738387982433,3.2718
-4.854867764549192,4.381573121362844,1.8865201286968383,-0.12559324609443176,0.06389774597004193,-0.06256379829933278,8.782467091698652e-16,3.661557838314797e-16,-3.503497781684017e-17,0.33091950068882253,-0.4484455669136685,3.444
-4.8740665744614216,4.3673636526652135,1.9887012876770285,-0.11222006042029359,0.07191640106709424,-0.014790566232189507,8.814479278424539e-16,-1.3609335389298195e-16,2.9215299953711065e-17,0.5058666927420225,-0.48273891769657357,2.4108
-4.9044190225662305,4.366694621982278,2.066519557039426,-0.12666900735455836,0.08101598169681962,-0.06362792983821049,9.027993452102676e-16,1.0940148494551432e-15,2.669356330429041e-17,0.5731730507401184,-0.5058759230075577,2.583
-4.9395299752363195,4.3783351664102526,2.1166025689629073,-0.13913194119629263,0.09336314748009926,-0.031192510841028174,9.112400583736739e-16,1.9038519812871745e-15,1.021653446143649e-17,0.6422884984315007,-0.5350454106522418,2.9274
-4.938008421022355,4.345637453579775,2.201160884114926,-0.08425776382362196,0.07532168824156699,-0.018603653798281772,8.916568917974933e-16,-4.481841675815844e-16,3.326323136346864e-17,0.6473868419732302,-0.5353919974037079,3.0996
-4.947918734988425,4.338239235810023,2.243073531291178,-0.050649593798489205,0.06708067465897818,-0.05294985343683341,8.9017265427021e-16,1.0518385525391208e-15,3.738421656512444e-18,0.6418362258458676,-0.5206761126499426,3.0996
-4.949736791913548,4.330417115710936,2.2661569038160603,-0.0521980493338439,0.07440209564402253,-0.07783160369532864,9.1309762214776e-16,-9.44547151944146e-16,-2.0517430487703292e-18,0.6905582993951188,-0.5683645716985809,2.9274
-4.96018146511272,4.34479959074339,2.252181623349464,-0.05270197301518944,0.07778507488631985,-0.04532649964143583,9.068250631255179e-16,-7.187437531818873e-17,-1.6161292665376386e-17,0.6504294017857163,-0.5615452438787121,2.9274
-4.928267071104328,4.295182220073419,2.3038654692417886,-0.0202934120277351,0.05624015230705522,-0.06346341770677975,9.051524825260956e-16,5.900180913598709e-16,1.001893293379331e-17,0.6405616400955209,-0.5576672194841481,2.9274
-4.847250017265153,4.09243019281444,2.2050110049152174,-0.024169715351370545,0.04606077385975147,-0.09869887372604078,8.968051922579678e-16,-1.3130771720463187e-15,-8.344961644560079e-18,0.6263561748339471,-0.5550912371044537,2.583
-4.824271219971033,4.056920041758287,2.234518708452866,-0.044181720833582766,0.04900858832942567,-0.09645423155735555,8.770182220386412e-16,5.386606086914887e-16,4.798844908384029e-18,0.6675746378455301,-0.593702871061856,2.9274
-4.024377324796992,4.075353934893704,1.918175622165532,-0.06988635963262996,-0.012776412978429744,-0.13899135611278893,8.963770852799063e-16,-2.1354658919808652e-16,3.3120271056444795e-17,0.7584813925610503,-0.6338132583885572,2.583
-2.973626725557836,4.349833897992472,1.7524842257845048,-0.15902491460762272,-0.07674382931323293,-0.12128121375912249,8.896585113013835e-16,-3.018001303737087e-16,2.4105862817449382e-17,0.7541436889731422,-0.6419814643125916,2.4108
-4.674723405936557,3.9257375563755437,2.637897209195638,-0.022906716913127435,-0.04210549981865844,-0.19476428468301332,8.827134516871733e-16,-1.5386348709406975e-15,4.112247784242543e-17,0.8235263885918199,-0.7109241197646865,2.9274
-4.588808953978622,3.7838858843525305,2.7906622357181257,-0.016409870491162402,-0.036754807266261964,-0.1460973790940388,9.02832085279604e-16,-5.514612639618834e-16,2.314152530673416e-17,0.7964928330276654,-0.7313540018688216,2.7552
-4.065785556456826,3.4641091367709778,2.472957243139553,-0.004857669643586585,-0.08069887436681214,-0.16553029261063784,8.885777287832418e-16,-4.7373919433059426e-17,4.701994855409577e-17,0.8013239246186177,-0.7384075099347767,2.7552
-3.9851225186665977,3.3455885075112075,2.588268897816793,-0.004518970374026578,-0.08831997744146178,-0.16031605863847417,8.958406863448911e-16,7.195126287095724e-16,2.0946859139893126e-18,0.6854805134965701,-0.7187644734273646,3.444
-3.8578929547259073,3.0125508860822805,2.6246192933671684,-0.04656541791066783,-0.0711809151993723,-0.10440973269551754,8.774722377689564e-16,-9.393131696565833e-16,-7.41585464798165e-18,0.6197982247843161,-0.7376206643550117,3.0996
-3.649123182008353,2.370320493134983,2.4911508151205917,-0.028463505009583535,-0.07773134871336716,-0.13431248363271917,8.764247246241388e-16,8.973650819852511e-17,-5.780614327538702e-18,0.651642314221772,-0.7562801439370245,2.7552
-3.5838193217657226,2.2721078669790313,2.587850271411415,-0.045445104695535136,-0.06625103243808679,-0.16837939315713663,7.216337744008618e-16,-1.2240625272645374e-15,1.1987663898955286e-17,0.7133158250881539,-0.7925125069420225,2.7552
-3.520286774656798,1.9544207004499239,2.396863815362223,-0.13068593147259586,-0.05250258642946406,-0.08425078185307802,8.681261624398139e-16,-8.880423031335488e-16,3.8127775821512755e-17,0.7496620804296932,-0.7790143592919052,2.7552
-3.509998940798525,1.9319335971661948,2.411930317680983,-0.18569501498650473,-0.023486192091044557,-0.1353902518115793,9.09828599747468e-16,-2.0534056481874905e-16,5.855097798399874e-18,0.8139464365562699,-0.8115935109206364,2.4108
-3.470114559808071,1.6530868616827181,2.1531674338600317,-0.2186347255699621,-0.017538991089378078,-0.10130909380877925,8.987790117596966e-16,1.5784840654300564e-15,-2.1521996481423234e-17,0.7204288365460491,-0.8009898308006153,3.0996
-3.476571293847522,1.6502771266487783,2.143503750199564,0.3333052187143614,0.018132280361507064,-0.14389949288037823,8.831735417329393e-16,-1.1413231656283222e-15,3.253247173662209e-17,0.6827257633869824,-0.7628278228270551,3.444
-3.4226557894164533,1.8879304129716246,2.700979768370882,0.29601334122035655,-0.016646145977186003,-0.15523048295845554,8.025483206826087e-16,-1.0556840889575778e-15,3.109245674896052e-17,0.7712683670988453,-0.7975895340016302,2.9274
-3.163108331154367,1.0422413868793199,2.436370075113691,0.22458509213394365,-0.04615791745825606,-0.09489743663372449,9.097599317600623e-16,1.5905608621648842e-15,-4.4528824036965924e-17,0.7376151878509583,-0.8038280949797207,3.2718
-2.91668987435361,0.1519792840734529,2.0309270401852464,0.16295504518648316,0.0054689302288754025,-0.11261572350024712,8.693765483205226e-16,-2.8042288000334818e-16,9.902582346322767e-17,0.7159677858870717,-0.8152560894838538,3.0996
-2.816187712659125,0.0067768447011776305,2.190766678423087,0.2005789111604781,-0.004146585339521435,-0.1138121005439245,8.801720502886647e-16,-7.684107264670744e-16,3.787283795404705e-16,0.6638795768386284,-0.8224690839168433,3.2718
-2.73438360770063,-0.36716198419534074,1.9416786960622687,0.15394823188457651,-0.01285653958954378,-0.13025931634609506,8.815092125609352e-16,-4.112646518036527e-16,5.816046737126363e-17,0.6685819717222686,-0.8087271450537825,3.2718
-2.5474692370516334,-0.9037634542939886,1.829731078126435,0.10180722998321388,0.04099850057263388,-0.09402165787077735,8.809048489725572e-16,3.5934965507960743e-16,4.8029334964631875e-17,0.6669990182163944,-0.7870326898823379,3.2718
-2.3331862029993085,-1.8345126774161584,1.2551616400894419,0.0423702868550521,0.011196001303535869,0.03907747958442371,8.739104506137033e-16,-1.0101291457971106e-16,5.895871859816894e-19,0.555760562883963,-0.7832670720163922,4.305
-2.269090732396661,-1.9128797580627896,1.367694500526407,-0.007161781320878112,0.030646706449439412,0.03756762375343653,8.837350019366484e-16,-2.816277973213204e-16,1.1376569234148963e-17,0.6406027557941388,-0.8029569445766646,3.444
-2.208650277175531,-2.28722636241754,1.0725931719408692,0.04162797845718623,0.01579896190439057,0.04243704453820237,8.815559296953833e-16,-2.097284458994827e-16,9.698260100533507e-18,0.6514778513418075,-0.7864519229790021,3.9606
-2.3190583515861642,-2.137760027209872,0.9172477091039873,0.1512956459228465,0.0038929208742150214,0.03248175916540614,8.888458927024475e-16,-2.1296276355320983e-16,4.4559111234874e-17,0.6383002780123981,-0.7364122944188474,3.6162
-2.1977641964174297,-2.291477201209279,1.1214816072730527,0.07522933003965568,0.010825341702084993,0.0693114370173393,8.951454870987112e-16,-5.867073339083182e-16,-2.591869115101841e-17,0.4738992560515444,-0.6454192299247185,3.7884
-2.041608402258256,-2.4886923518298687,1.381823333379059,-0.02948494620889541,0.06608947586029054,0.0070155185677969216,8.774825959444411e-16,1.7832784800591974e-16,-1.4273636369881355e-18,0.2967934915649916,-0.5758770729956343,4.1328
-1.199534380094956,-2.3940060515270667,1.4304860525471625,-0.031039583328135285,0.0570225499073602,0.04731111191414551,8.945780905923038e-16,4.092260910037663e-16,-1.3795523338780642e-17,0.06307144346515013,-0.48597060466870157,4.018
-0.7451147681302369,-2.1777778680990005,1.2795716579551764,0.0824085545170055,0.05158875602125295,0.03128423092384509,8.664477081307129e-16,-6.706022795955322e-16,8.625639809672174e-18,-0.13134402011007293,-0.3494529061697232,3.444
-1.838494066496697,-2.4690526823777375,1.4892018576439052,0.11172758254757939,0.06846864674942714,0.0036420943718569083,8.974614667784999e-16,-1.4229661974877214e-16,1.9587042232216945e-17,-0.29403874112726924,-0.24179557744305924,3.7884
