Parameter0,Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,pH_Drain,EC_Drain,water
-10.904166333722655,-4.5029509139281,-0.7066171203584147,0.18455265582772543,1.94524274353212,0.009864073854044095,-0.9685305235320264,-0.006186950977841043,0.01553212577644628,-0.5327974592215815,2.009997071095324,4.8216
-8.733932782954188,-3.5913030952099017,-0.44765553780937606,-0.029230253386901505,0.7855057977993096,0.014609231330779706,-0.0033864649820943378,-0.8420381835385118,-0.04469407203901572,-0.7450982408494723,2.1456529864730443,4.6494
-8.740342702462126,-3.677480849504874,-0.47054877776761467,-0.025730545792612778,0.675651496394777,0.022829050140005944,1.017265557235965,0.0004404312042218015,-0.02969698777143178,-0.8858988657448139,2.3181407661003464,4.4772
-10.605523010599637,-4.579841327642542,-0.6877210202421585,0.17595243612788888,2.4358723148316876,0.013673074999674368,-0.5058734254346807,0.00015104631545371624,-0.01498684186684677,-0.801940660206892,2.3633375474584812,4.018
-9.020122664779642,-4.000209469927617,-0.5363303765686068,0.01452003312145633,1.68138293508527,0.02015756317634251,0.00016448951920456178,-0.016784705876089677,-0.08746280217429127,-0.7242731523252907,1.3675095988642574,3.6736
-8.98306041904841,-4.061105388826357,-0.5454304102052135,0.010773876993053523,1.6603170692276588,0.028095501827124416,0.00018018323706379716,-0.01833763790286794,-0.09533750626610918,-0.5002955192492057,0.5207795093919261,3.6162
-8.986674446037815,-4.142067995908987,-0.558084574330991,0.010658993503727976,1.6979885330442135,0.042155690793294925,0.00020050414286486526,-0.020020562324702878,-0.1045789612513208,-0.3917295823058483,0.3258104292056189,3.0996
-8.995396767503264,-4.222919876513977,-0.5703864057803817,0.011029597959968983,1.7406645591071814,0.07067638328814713,0.0002225083892728329,-0.02156378348184278,-0.11269185573950215,-0.4403694244564551,0.1495008285089912,3.9606
-9.00276156965945,-4.303973957299689,-0.5825750546732485,0.011370483906442389,1.7802510232306412,0.18054048255550884,0.00025139065403368777,-0.02362850520507165,-0.12388708954375165,-0.36358590380445455,0.09214541003604922,3.7884
-9.412789738682,-4.597883198304847,-0.6462487335884393,0.04952748828103084,-0.4221286935537084,2.0562438554972995,0.00035482049020352463,-0.03310686014264361,-0.18505841157303615,-0.31591227979959524,0.07770117432203955,4.1328
-8.676788404594557,-4.3094057102963,-0.58347560048911,-0.01730512022529598,-0.055470351496855023,1.40656574894621,0.0003112570627719189,-0.030525185064555392,-0.1626203275299791,-0.23382483705759954,0.112828206714326,4.6494
-8.659864547326809,-4.37999216640887,-0.5949266194568793,-0.019122613234180134,-0.040611307098617606,1.408622922145084,0.0003451512707976468,-0.032879843213671565,-0.1774731616142398,-0.3485992406818538,0.18760663310265677,3.444
-8.65126587520237,-4.45556516315464,-0.6069051603730521,-0.020148003253254547,-0.032338814145369855,1.4232847316228419,0.000387715112063235,-0.03522128422262489,-0.1926943735986394,-0.25205963844998985,0.16426354919187572,4.4772
-8.617767612336445,-4.519476306216074,-0.6174205402657976,-0.02332576986237399,-0.026003180419535272,1.4006954904387292,0.0004326884139437735,-0.03765459471683133,-0.20925419606901255,-0.36913651965748956,0.1265418000908957,4.305
-8.682321452070289,-4.633730707071842,-0.634807364300135,-0.01788005624409508,-0.027336659805446403,1.528032454196996,0.000509839747994737,-0.041092804069095046,-0.23311382513294507,-0.4606394516956764,0.17509204240180862,4.1328
-8.676171369111962,-4.715255778469762,-0.6474720190430142,-0.018290468243275005,-0.023333974806839134,1.5595060767950628,0.0006282209774681424,-0.04557574270967951,-0.26407028854634157,-0.3697943701338539,0.1416979436961982,3.6162
-8.658524026573442,-4.791554658975958,-0.6596792365936412,-0.019749619771248155,-0.020516959254478745,1.5709787391088392,0.0007823575601349735,-0.05027927118437067,-0.299347688730972,-0.3520529570794628,0.04381998072648056,4.4772
-8.647164640175989,-4.872339367068321,-0.6724765056017994,-0.020559646373991866,-0.018519573675026386,1.5934922216343823,0.001044882541968365,-0.056162822246265884,-0.3449892744047287,-0.346008953139288,-0.038021321011492214,3.2718
-8.623132203873421,-4.948264708931467,-0.6848726183330448,-0.022415899893539665,-0.01650471000784525,1.593509798007853,0.0015213247173405508,-0.06260578274799103,-0.39846740013056914,-0.054930540326637,-0.12694423250190576,3.9606
-8.605219714022189,-5.027220299822511,-0.6977772765028706,-0.0236922851425747,-0.015069114528426138,1.5996043676538654,0.0028540955985530223,-0.07094458111868344,-0.47389474791670827,-0.06514778532143392,-0.1609659342136478,3.9606
-8.5048683613811,-5.061752570286252,-0.70611936982003,-0.03232597584669734,-0.010827992543555305,1.4561273927722838,0.02739444480026001,-0.07670224070696956,-0.5439233734890485,-0.16658015256468722,-0.1469525901353216,3.444
-8.50008627558922,-5.151001862358425,-0.7207871714535887,-0.03236544119764278,-0.010626208832581264,-0.004167589215791629,1.4597406438969864,-0.0882498702457186,-0.6661779067048003,-0.23553113753046914,-0.13400710780883654,3.2718
-8.43939914333545,-5.209256630103415,-0.7327570842810571,-0.037420360312726254,-0.008447667803990573,-0.0018041642712971354,1.3381745665339284,-0.09806826574057859,-0.7923591964712082,0.1079492015122122,-0.20377407762871128,4.1328
-8.323089596996027,5.236724722872302,-0.7410236137262616,-0.04723957367878723,-0.004699979964429321,-0.0009181182516049044,1.0634559410288793,-0.1090346860215652,-0.9169267424341863,0.13710021431839664,-0.20838274424262876,4.1328
-8.300661631343374,5.322710668759206,-0.7591308062086014,-0.04818454934026863,-0.004187732511944633,-0.0007277530478885866,0.9057207149402247,-0.11873343648040553,0.5354746316378602,0.07176740862609071,-0.1929174828456683,3.9606
-8.833253361804182,5.862296801256296,-0.9710929044747149,0.0078073667601505714,0.03527196558871937,0.0003904991187522101,-0.2816013681714444,0.03973659650638874,-0.03818700573677251,-0.006516834321357687,-0.17080150327102347,3.9606
-8.242053199311236,5.380169984178708,-0.7699811165108607,-0.053677874889689635,-0.0028730749185348955,-0.0005587362957314827,0.7064212466712416,-0.12060104607585662,0.14898385196268704,-0.08784363714191966,-0.16201506158842655,4.305
-8.220567942608008,5.466472993386047,-0.7862415298068747,-0.05521542174612696,-0.0028125629819537117,-0.0004971093931171931,0.623190321825695,-0.1327444674955496,0.09711009659147397,-0.13740858180857304,-0.11161947919349233,4.305
-7.897646120314858,5.371174471527799,-0.7899780159346248,-0.08492090625201043,0.007548514948391353,-0.00016535598038814537,0.24873570452586516,-0.06991152648846642,0.024816391645350044,-0.27175404609318354,-0.0331222709038217,4.1328
-7.989371063190275,5.516999748062308,-0.7980910336535599,-0.07610003162413465,-0.000955706995915105,-0.00035902188517629446,0.4330892415545519,-0.12385080012600483,0.049376115261568404,-0.2848082726734194,-0.053645825019142675,3.2718
-7.8867725914219555,5.574424240857023,-0.8386770139292817,-0.08504432241842329,0.009165999151122995,-0.00011826491630185338,0.18792255801235533,-0.06696973388970372,0.013951873426061738,-0.4876935649278903,-0.06551407834623309,3.0996
-7.834782749294581,5.748902720965991,-0.9262376978915069,-0.06796759459594097,0.016888981327507116,8.195920328389541e-06,0.06566166366185702,0.07017631146951611,0.007707612170543231,-0.343162297180548,-0.07217912274855193,nan
-8.27624158713174,5.292395063085494,-1.01098847327402,-0.04427360122527521,0.034086820005699445,0.013585958753042974,-4.205699370299791e-05,-0.017780896772190562,-0.03784156482071555,-0.42541341251384823,-0.060448481300296446,3.2718
-8.534839081347025,5.555309807038369,-1.1153828796128067,-0.011484250569943382,0.030267555976696097,0.01920251516489498,-3.453481483921339e-05,-0.03347863267301868,-0.08733550781641002,-0.7645048389772168,-0.09095541696198302,2.0664
-8.554814340590287,5.651512733752826,-1.159593080426361,-0.007541509317830186,0.030661300519443248,0.021110703451185563,-2.801524566667844e-05,-0.04043189221672457,-0.10787397052825562,-0.20658570320638345,-0.19223367660976698,3.6162
-8.81594456141511,5.921683856072529,-1.2708809914149237,0.024239419601477113,0.02738083557539231,0.02820622088328811,-2.6964156516040923e-06,-0.08763497705223472,-0.23109365219828853,0.06615511899765261,-0.25511574812302407,3.444
-8.820341206492213,6.014514719196333,-1.3194142260924626,0.027276781160900668,0.028065836414480315,0.029835900327308894,1.1600567020956358e-05,-0.08560058077548419,-0.24378910265163808,0.14758471107859458,-0.26074544048584736,2.7552
-8.799187352295975,6.091605084192184,-1.3649703768219479,0.028054012831222382,0.029187961207329558,0.031189967183453023,2.3929443557365686e-05,-0.08019160828802627,-0.25730702440850717,0.19227744827779805,-0.31794161634778645,3.0996
-8.817907267296876,6.217614377383348,-1.4313573763437923,0.03519654643339994,0.027835045002224147,0.03440841163838475,7.176823038450948e-05,-0.07811751503193005,-0.27235035578238054,0.3730630662846803,-0.3860974263140198,3.0996
-8.830064972107476,6.342196680625586,-1.4995465026039336,0.04188548642229526,0.02621152098989113,0.03758382154822473,0.00012892567136638778,-0.07616228427972917,-0.289298361437301,0.4511417308533814,-0.46229966848808235,2.4108
-8.840843033354004,6.473346296624802,-1.5778180637841661,0.05078837850604001,0.024338864824694686,0.04124641310348801,0.000198966527217374,-0.07577368364621655,-0.3198126011502913,0.39440210120707,-0.46673035815005726,3.444
-8.839836704544073,6.603240960983914,-1.659142500386785,0.05925514796618813,0.02177228184167825,0.04499972729388659,0.0002878870472308987,-0.07402026146493672,-0.34664569179101634,0.3667102443805238,-0.4689738387982433,3.2718
-9.209685619534076,0.8087829557106548,-3.400609855443432,-0.42637570657101215,-1.131186912077051,0.20154559552624185,0.276561739992503,-0.1073185771028728,-0.0029681579627137203,0.33091950068882253,-0.4484455669136685,3.444
-8.436264516336317,-1.164522589091959,4.247712739188111,-0.27522163868231114,0.16975043682246166,-0.21879831127400393,-0.6834919942763905,0.0003606978931855043,0.13135750958606324,0.5058666927420225,-0.48273891769657357,2.4108
-9.355783086952627,0.7805674038165441,-3.4417485276867756,-0.5668123611759867,-1.2315438046903449,0.6739404158570282,0.3931879453260228,0.11248968584404606,-0.0009894411382058172,0.5731730507401184,-0.5058759230075577,2.583
-9.650384466348399,0.32521432164778147,-3.194307134395651,-0.7413768091013139,-1.0309257021769773,0.9212645753717309,0.46345929527752067,0.060245428528929744,-0.0016811583453276281,0.6422884984315007,-0.5350454106522418,2.9274
-9.575470596536492,0.3963671544386595,-3.2205259661225987,-0.7153227914137917,-1.0893695772669993,0.9685179429792461,0.5027820358882937,0.015971766242476936,1.7606455339629612e-05,0.6473868419732302,-0.5353919974037079,3.0996
-9.545878870795791,0.4382504817468975,-3.235862846872278,-0.7026178682876625,-1.097452653061315,1.0390863252619014,0.5261112277919,-0.06950076073171435,-0.0007703482993642111,0.6418362258458676,-0.5206761126499426,3.0996
-9.549491792030915,0.4507552732834585,-3.2470130716454926,-0.6892516212209229,-1.0990264554979063,1.0839840193485606,0.5437159162036519,-0.0983416107937751,-0.0028355767723510106,0.6905582993951188,-0.5683645716985809,2.9274
-9.56439913528692,0.41969822095463105,-3.2228334380051833,-0.7010918136133214,-1.05442670989684,1.1006428425310364,0.5432538688993938,-0.10065718180793132,-0.00665333357171677,0.6504294017857163,-0.5615452438787121,2.9274
-9.45741495987976,0.5093058669338876,-3.2603326055160946,-0.6412641374412368,-1.1501709692048496,1.1131372470310144,0.5397809040236282,-0.14391663665055107,-0.004414898431852947,0.6405616400955209,-0.5576672194841481,2.9274
-9.424290757831837,0.4337726371056862,-3.1734610228977145,-0.6826452451621207,-1.03721011123451,1.1116734991039217,0.5392000170251663,-0.11992842631933431,-0.01838603630216573,0.6263561748339471,-0.5550912371044537,2.583
-9.36047691639997,0.49458002355508707,-3.201683069188502,-0.641046867615624,-1.1040353893714914,1.1179304508204566,0.5294793894829278,-0.14692079464208183,-0.023117196823940908,0.6675746378455301,-0.593702871061856,2.9274
-8.990830075949267,0.4795817667377006,-3.002875590275128,-0.6517506984743423,-0.9461339034279486,1.0678923612101565,0.5336334203455393,-0.11306092801246019,-0.04639644348995782,0.7584813925610503,-0.6338132583885572,2.583
-9.376771637781923,0.8767197220628179,-3.348674309347671,-0.6206255643951781,-1.1754662531676097,-1.1789938198789407,-0.4022588956943507,-0.36209594620653074,0.06169022097339746,0.7541436889731422,-0.6419814643125916,2.4108
-8.63848498537177,1.707782012006391,-3.7047697199304106,-0.3074688943004266,-1.6320908069662732,-0.7876763031647384,0.46592774872607956,-0.19888122516041135,-0.25963604067814144,0.8235263885918199,-0.7109241197646865,2.9274
-8.407102750830752,1.9929928900773883,-3.8000280455067106,-0.1630972202742701,-1.7070340187209043,-0.48118632670256545,0.9060048642814807,-0.10109881233187891,-0.38210857259427583,0.7964928330276654,-0.7313540018688216,2.7552
-7.816775440304888,1.8224469586555707,-3.559724557597095,0.03441062940123984,-1.3339767697774783,-0.22202681863986892,-0.837453705223717,-0.39349275909726705,0.01451699571543216,0.8013239246186177,-0.7384075099347767,2.7552
-7.619431452548154,2.084709340188132,-3.664103805638973,0.17270710221064117,-1.2563431282276225,-0.6402943276980856,-1.1267957075488781,-0.5046712348375658,0.008168669988191605,0.6854805134965701,-0.7187644734273646,3.444
-7.432489066621389,2.133443019242201,5.272256960374444,-0.028158381921905333,2.243860949530932,0.9215340768334234,1.813153715668179,2.070677720976022,0.027116282785457337,0.6197982247843161,-0.7376206643550117,3.0996
-6.77643337104629,1.8987699446645985,5.132828142314369,-0.08501462859442503,-1.5664842847331395,-0.5360726794391393,1.886414997403177,-1.005991268141715,0.01911880759797345,0.651642314221772,-0.7562801439370245,2.7552
-6.692911144936665,1.8161376387880233,5.25023359499517,-0.08709235920477872,-1.5848673675677463,-0.3162292097197207,2.045936491798964,-1.0347862924867393,0.02689743131270275,0.7133158250881539,-0.7925125069420225,2.7552
-6.347644605282979,1.3620276444212143,5.112878275508636,-0.2618054782854848,-1.4326531810395244,-1.279209904891997,1.4602690239749823,0.0011964860275202264,0.46563357123922466,0.7496620804296932,-0.7790143592919052,2.7552
-6.33730092077805,1.159959717775995,5.138840834227494,-0.3644072657842243,-1.3913108687078093,1.9164998430896636,1.2258054436040866,0.006476928584840233,-0.6963663854274574,0.8139464365562699,-0.8115935109206364,2.4108
-5.924743872575488,1.5363492208288023,5.263397389723395,-0.19824394228340209,-1.4477235876248287,-0.3754004930433074,1.7117802809916771,0.005132844358723994,0.5627421510325001,0.7204288365460491,-0.8009898308006153,3.0996
-5.97373208617077,1.2214393336802356,5.121447980705248,-0.2389271651338414,-1.4066962237755682,-0.9404013232933123,1.9875341456312967,0.010864427525023411,-0.3644267958836375,0.6827257633869824,-0.7628278228270551,3.444
-6.307137301431551,0.8523143673606669,5.35933819475539,-0.6573392653783295,-1.3411274171769716,2.4092645255158667,2.363254423114481,0.011192248801463177,1.0724194979897455,0.7712683670988453,-0.7975895340016302,2.9274
-5.293925977212425,1.6054445331257576,5.582964579467068,-0.43514072636760776,1.1714820178184429,0.11784949995272731,1.8235182517355413,0.008022084500538922,-0.1462840986923708,0.7376151878509583,-0.8038280949797207,3.2718
-3.4696358892382846,5.395429366057487,-0.05774650929242828,-0.174059645845384,3.1964845375218,-0.4929737397654417,-0.17739686496068577,0.01706512789274453,0.0755659933383125,0.7159677858870717,-0.8152560894838538,3.0996
-4.518951282146858,1.0303103681441865,3.3501926431731017,-1.718977936459833,1.3271798344364305,-0.03436912968689902,1.1654824580377166,-0.005917682563438494,-0.1068575217668886,0.6638795768386284,-0.8224690839168433,3.2718
-3.7636833862992107,-2.1327638853023188,-1.038465265588481,3.505951213738753,0.2370848599793178,-0.8097018876637249,0.3287431252120338,-0.09681638385150737,-0.03499030293102129,0.6685819717222686,-0.8087271450537825,3.2718
-1.7726354018485513,6.284426439683003,3.5099579853399168,0.85159526145701,0.7765783322754993,-0.2910528908310194,-0.8060013829763292,-0.43699129774718226,0.5385835919169827,0.6669990182163944,-0.7870326898823379,3.2718
-1.2717939547510517,3.550831561670776,0.15451152889128358,-0.4456658999641523,0.17883451600939332,0.1971753194752492,0.21938760454740588,0.003889692731049236,0.14352286767698777,0.555760562883963,-0.7832670720163922,4.305
-1.2902946401298363,3.6399717558891678,0.16990169170977903,-0.4463098044099877,0.17693367860869758,0.1931672784050575,0.2195466067511971,0.0038924895838244934,0.1426564161235708,0.6406027557941388,-0.8029569445766646,3.444
-1.1710750835073869,3.3773612997838836,0.16961401662484218,-0.498478136159424,0.09858225481217264,0.1806498396157958,-0.11664972941586525,-0.0039287355552340055,-0.06111454635140447,0.6514778513418075,-0.7864519229790021,3.9606
-1.0851708921387613,3.0938731674406883,0.13722046820195624,-0.5112513158464445,0.1405310552108292,0.20371740848856448,-0.04451903187032329,-0.0025198327917320073,-0.028099564187268708,0.6383002780123981,-0.7364122944188474,3.6162
-1.1615941929984765,3.383631491247657,0.182959764390201,-0.5119653893253296,0.11439007250028804,0.18604704170730824,-0.11935644435707385,-0.004088870231627046,-0.05964443248059128,0.4738992560515444,-0.6454192299247185,3.7884
-0.9519478077440566,-3.2403447717618827,0.4864148296868908,-1.4831825944966317,0.6547599090387862,0.5301692689625936,-0.02662168658628947,-0.03622021826513591,-0.7045629008973099,0.2967934915649916,-0.5758770729956343,4.1328
0.035608649059213904,-3.156459025366855,0.55384499552867,-1.125537275737662,1.5604824516767661,-0.07316149843892003,0.19575715133144048,-0.019510798884409167,0.521881024321041,0.06307144346515013,-0.48597060466870157,4.018
-1.5690758695656004,6.399067804508001,0.5922506237138601,-0.3545776067635976,-0.06732043010430519,0.08751977216223815,-0.4205588659275888,-0.004100929734229798,-0.08655847926793143,-0.13134402011007293,-0.3494529061697232,3.444
-1.0386263906757223,4.346647717884076,0.08915786644462469,0.332334293099137,0.050389675891277734,0.190671290771781,-0.30448114383130326,0.1527392152678904,0.016024091293201283,-0.29403874112726924,-0.24179557744305924,3.7884
